_id,id,genres,rating,release_date,runtime,source,summary,title,type
685682fc8482e0a7a0072610,tvmaze_197,"Drama, Horror",7.9,2013-04-12,60,tvmaze,"In a world where thought and faith are controlled, one man fights to set knowledge free. Leonardo da Vinci is tortured by a gift of superhuman genius. He finds himself in a conflict between truth and lies, religion and reason, past and future. His aspirations are used against him by opposing forces – luring him into a game of seduction where those who despise his intellect need him most.His quest for knowledge nearly becomes his undoing, but da Vinci's genius prevails and he emerges as an unstoppable force that lifts an entire era out of darkness and propels it into light. His story becomes a mirror into our own world, calling us all to join his fight to free the future.",Da Vinci's Demons,tvshow
685682fc8482e0a7a0072611,tvmaze_201,"Drama, Crime",7.6,2013-06-23,60,tvmaze,"Devious Maids is set in a world where murder and mayhem collide in the mansions of Beverly Hills' wealthiest and most powerful families. Class warfare has never been as fun and dirty as it is in the tiny enclave where the staff is as clever, witty and downright devilish as their employers. The series centers on a close-knit group of maids, Marisol, Rosie, Carmen Valentina and Zoila, who are bonded together by their jobs, life struggles and the melodramatic universe that engulfs their employers.",Devious Maids,tvshow
685682fc8482e0a7a0072612,tvmaze_202,"Drama, Crime, Science-Fiction",7.7,2013-11-17,60,tvmaze,"Almost Human is an action-packed police drama set 35 years in the future, when police officers are partnered with highly evolved human-like androids. The year is 2048. Meet John Kennex a cop who survived one of the most catastrophic attacks ever made against the police department. After waking up from a 17-month coma, he can't remember much - except that his partner was killed; his girlfriend, Anna Moore, left him after the attack; and he lost one of his legs and is now outfitted with a highly sophisticated synthetic appendage. Suffering from depression, mental atrophy, trauma-onset OCD, PTSD and the ""psychological rejection of his synthetic body part,"" John returns to work at the behest of longtime ally Captain Sandra Maldonado. By mandate, every cop must partner with a robot. And despite his passionate aversion to androids, John is paired up with a battle-ready MX-43. But he abruptly terminates his partnership after the robot discovers incriminating information about him. So technician Rudy Lom introduces John to Dorian, a discontinued android with unexpected emotional responses. Although such responses were deemed flaws, it is in these ""flaws"" that John relates to Dorian most. After all, John is part-machine now, and Dorian is part-human. John and Dorian's understanding of each other not only complements them, it connects them. As he adjusts to working with his new partner, John also must learn to get along with his new colleagues, including the eager and somewhat starstruck Detective Valerie Stahl and the distrustful Detective Richard Paul, who does not welcome John back with open arms. Almost Human will follow the week-to-week missions of John and Dorian, as they fight crime across this futuristic landscape, while the mysteries surrounding his attack and the larger mythology of this new world unfold.",Almost Human,tvshow
685682fc8482e0a7a0072613,tvmaze_204,"Action, Adventure, Science-Fiction",8.9,1997-07-27,60,tvmaze,Stargate SG-1 is a science fiction series based on the original film Stargate. It involves the team SG-1 going on various adventures to different alien worlds through Stargates. Throughout the series they encounter various alien threats and allies including but not limited to the Goa'uld and the Asgard.,Stargate SG-1,tvshow
685682fc8482e0a7a0072614,tvmaze_208,Unknown,0.0,2014-09-06,60,tvmaze,"The Chair is a competition documentary series that follows two directors through the process of bringing their first feature to the screen. The up-and-coming directors, who have unique backgrounds and skill sets, will be provided with an identical screenplay which they must craft as their own film. The Chair will document the creation, marketing and theatrical release of both adaptations, which will also air on STARZ. Both directors will be given the same budget, and both versions will use locations in the same city. Through multiplatform voting, the audience will determine which director will be awarded $250,000.",The Chair,tvshow
685682fc8482e0a7a0072615,tvmaze_209,"Drama, Comedy, Sports",6.6,2014-10-04,30,tvmaze,"Survivor's Remorse follows Cam Calloway, a basketball phenom in his early 20's who is suddenly thrust into the limelight after signing a multi-million dollar contract with a professional basketball team in Atlanta. Cam, along with his cousin, and confidant Reggie Vaughn, move to Georgia to start Cam's journey to success. The two confront the challenges of carrying opportunistic family members and their strong ties to the impoverished community that they come from. Cam, Reggie, and an unforgettable group of characters wrestle with the rewards and pitfalls of stardom, love, and loyalty.",Survivor's Remorse,tvshow
685682fc8482e0a7a0072616,tvmaze_210,"Drama, Adventure, Science-Fiction",8.3,2005-03-26,0,tvmaze,Adventures across time and space with the time travelling alien and companions.,Doctor Who,tvshow
685682fc8482e0a7a0072617,tvmaze_211,"Drama, Mystery, Supernatural",6.6,2012-09-30,60,tvmaze,666 Park Avenue is a supernatural drama based around the building of the same name run by Gavin Doran. The story follows a couple and mysterious happenings as they first move in to the establishment.,666 Park Avenue,tvshow
685682fc8482e0a7a0072618,tvmaze_212,"Drama, Science-Fiction, Thriller",7.0,2012-01-16,60,tvmaze,"Switching between eras, Alcatraz focuses on the Alcatraz prison, which was shut down in 1963 due to unsafe conditions for its prisoners and guards. The show's premise is that both the prisoners and the guards disappeared in 1963 and have abruptly reappeared in modern-day San Francisco, where they are being tracked down by a government agency.",Alcatraz,tvshow
685682fc8482e0a7a0072619,tvmaze_216,"Comedy, Adventure, Science-Fiction",8.8,2013-12-02,30,tvmaze,"Rick is a mentally gifted, but sociopathic and alcoholic scientist and a grandfather to Morty; an awkward, impressionable, and somewhat spineless teenage boy. Rick moves into the family home of Morty, where he immediately becomes a bad influence.",Rick and Morty,tvshow
685682fc8482e0a7a007261a,tvmaze_217,"Drama, Thriller",6.3,2013-09-23,60,tvmaze,Hostages concerns the family of a doctor that is taken hostage by a group led by a rogue FBI agent. This occurs the night before surgery is due to be performed on the President.,Hostages,tvshow
685682fc8482e0a7a007261b,tvmaze_218,"Drama, Horror, Romance",7.5,2011-01-17,60,tvmaze,"Being Human is a series based on the UK series of the same name. It is a supernatural orientated around a vampire, ghost and werewolf trying to live under the same household.",Being Human,tvshow
685682fc8482e0a7a007261c,tvmaze_219,"Drama, Science-Fiction, Supernatural",7.5,2011-07-11,60,tvmaze,Alphas is a science fiction drama focusing on a team that investigates people with supernatural abilities.,Alphas,tvshow
685682fc8482e0a7a007261d,tvmaze_224,"Drama, Thriller, Mystery",7.3,2013-03-19,60,tvmaze,"A one-hour mystery full of twists and turns that follows Danny Desai, a charismatic 16-year-old with a troubled past who returns to his hometown after spending five years in juvenile detention. Immediately branded an outcast, Danny attempts to reconnect with his two childhood best friends, Jo and Lacey. But when a fellow student is found dead in her home, Danny instantly becomes the prime suspect and town spirals into a frenzy of suspicion and mystery. Jo and Lacey must decide if their childhood friend is unforgivable, or if he's really a victim being persecuted for his own twisted secrets.",Twisted,tvshow
